run_id,thickness_cm,w_regolith,w_hdpe,regolith_volume_fraction_target,voxel_seed,environment,spe_severity
27,7.7190229590215953,0.64589755073384558,0.35410244926615442,0.38654951493933032,21260934,GCR,
28,5.8445515067801148,0.17213366408709527,0.82786633591290471,0.067014876393556549,21260935,GCR,
29,7.0505858050021617,0.40438191028927684,0.59561808971072316,0.1899809249460247,21260936,GCR,
30,3.529093036178641,0.38216461091025078,0.61783538908974922,0.17606116525618162,21260937,GCR,
31,9.1462789634379593,0.092211424681335585,0.90778857531866441,0.033901004087387339,21260938,GCR,
32,4.6147629571685531,0.47770395548580191,0.52229604451419809,0.24009886420332829,21260939,GCR,
33,9.8854699263762562,0.41209076042107901,0.58790923957892094,0.19494028557675394,21260940,GCR,
34,2.699774693503413,0.36746065259807165,0.6325393474019283,0.16714186358229077,21260941,GCR,
35,11.178507681024783,0.0014684392165105113,0.99853156078348948,0.00050776704755157943,21260942,GCR,
36,11.431282285267338,0.35175430713677996,0.64824569286322009,0.15786088558523681,21260943,GCR,
37,2.2219577133578197,0.16250440506870059,0.83749559493129944,0.062819809937459573,21260944,GCR,
38,8.620133575015192,0.57261135998705281,0.42738864001294719,0.31639675084398938,21260945,GCR,
39,8.1336428063982851,0.52658146081896262,0.47341853918103738,0.27758591247538555,21260946,GCR,
40,6.7826442699680562,0.36188686504011885,0.6381131349598812,0.16381965358093248,21260947,GCR,
41,5.8848296532826971,0.22247142341680431,0.77752857658319563,0.089952426170071043,21260948,GCR,
42,3.2153298226012961,0.18675384695482994,0.81324615304517001,0.073499456700064358,21260949,GCR,
43,4.2450514175192957,0.52956532007270307,0.47043467992729693,0.27999330769595138,21260950,GCR,
44,5.7848238176980518,0.056866252442868748,0.94313374755713131,0.020404180556008525,21260951,GCR,
45,3.1372532539048552,0.4879486327198419,0.5120513672801581,0.24766419201707848,21260952,GCR,
46,13.598180852259196,0.217528833270937,0.78247116672906303,0.087622191727496135,21260953,GCR,
47,10.397731620661382,0.22486612547993867,0.77513387452006133,0.091087790790723128,21260954,GCR,
48,7.0434373536362731,0.44774252278622995,0.55225747721377005,0.21879707407753257,21260955,GCR,
49,3.1561935078635837,0.39535377638361863,0.60464622361638143,0.18425866749460698,21260956,GCR,
50,12.659552104609176,0.022706633798298879,0.97729336620170115,0.0079624519909361584,21260957,GCR,
51,2.7252609123397962,0.39038417572368483,0.60961582427631522,0.18114757492126024,21260958,GCR,
52,1.3189993533280011,0.044233231237103578,0.95576676876289646,0.015736174920184004,21260959,GCR,
53,9.6687032360390592,0.67467703662200795,0.32532296337799205,0.41739448804562967,21260960,GCR,
54,13.056214657215408,0.68452728943743146,0.31547271056256854,0.42843531861877432,21260961,GCR,
55,7.666745206191667,0.49227521010031783,0.50772478989968217,0.25090417402302478,21260962,GCR,
56,1.3719710965733121,0.39817633819650983,0.60182366180349023,0.18603784978792773,21260963,GCR,
57,9.0516759572853847,0.51752616818171049,0.48247383181828951,0.27036711289576837,21260964,GCR,
58,1.3631056536672683,0.63328356934988228,0.36671643065011772,0.37365585130180567,21260965,GCR,
59,2.4252152717921223,0.35387127707237287,0.64612872292762713,0.15909733536735096,21260966,GCR,
60,11.585150572723277,0.13947382677405731,0.86052617322594271,0.05302238483132965,21260967,GCR,
61,7.6258501069158804,0.46523415338295931,0.53476584661704063,0.23108721560362644,21260968,GCR,
62,2.3644470738733769,0.024684534378744329,0.97531546562125571,0.0086674254954615913,21260969,GCR,
63,3.1193906234209576,0.68222654632536395,0.31777345367463605,0.42583346480629247,21260970,GCR,
64,2.0058360712093242,0.56786672665547855,0.43213327334452145,0.31222417818584369,21260971,GCR,
65,1.5600766348237833,0.48070266746873175,0.5192973325312682,0.24229798140614392,21260972,GCR,
66,14.062695792981732,0.5483951260984935,0.4516048739015065,0.29552367555230724,21260973,GCR,
67,10.463365069025269,0.13172670878861059,0.86827329121138941,0.049799345584665596,21260974,GCR,
68,3.6902175217824498,0.55303007812366756,0.44696992187633244,0.29943849652577054,21260975,GCR,
69,8.7705746043088588,0.46256939163773292,0.53743060836226708,0.2291888129713659,21260976,GCR,
70,8.6919080783310498,0.65404024298579255,0.34595975701420745,0.39507047857622357,21260977,GCR,
71,12.799685670585557,0.089184658305580325,0.91081534169441969,0.03271924502854491,21260978,GCR,
72,5.8357383442729418,0.4377012786576604,0.5622987213423396,0.21191999677719553,21260979,GCR,
73,6.9172205280704198,0.50152260209064448,0.49847739790935552,0.25792073034808627,21260980,GCR,
74,4.049095551875558,0.11209955999733003,0.88790044000266999,0.041791740469113429,21260981,GCR,
75,6.6909123609707457,0.23547317348270902,0.76452682651729098,0.096167349256467805,21260982,GCR,
76,7.8544690148708796,0.31339997655925478,0.68660002344074522,0.13620600032220695,21260983,GCR,
77,11.84344204069396,0.085485448910965156,0.9145145510890349,0.031281675257895145,21260984,GCR,
78,9.2782915777549242,0.62706000066849621,0.37293999933150379,0.36742733639418079,21260985,GCR,
79,6.6188566327928253,0.61482715602626314,0.38517284397373686,0.35543226806990652,21260986,GCR,
80,1.0609349682377169,0.19707190330705673,0.80292809669294329,0.078161653288864305,21260987,GCR,
81,10.235662933512256,0.47530631872850171,0.52469368127149829,0.23834956331154994,21260988,GCR,
82,14.235025052521793,0.44400907434583858,0.55599092565416142,0.21622521653314311,21260989,GCR,
83,2.750980693984864,0.02768252485827211,0.97231747514172784,0.0097395291562601353,21260990,GCR,
84,3.7319467622939277,0.42528834149175915,0.5747116585082408,0.20359173376159798,21260991,GCR,
85,2.4922909866824652,0.53483916367762896,0.46516083632237104,0.2842836619161167,21260992,GCR,
86,1.5429635941236493,0.19566740561083193,0.80433259438916804,0.07752278690604314,21260993,GCR,
87,5.5132624231931642,0.11568921658020472,0.8843107834197953,0.043239637595937935,21260994,GCR,
88,6.289531709084323,0.49118480203915194,0.50881519796084806,0.25008506652644641,21260995,GCR,
89,13.421615319497024,0.15843120065557043,0.84156879934442963,0.061063041606595266,21260996,GCR,
90,2.393653384813113,0.13610452633970782,0.86389547366029218,0.051616242809035984,21260997,GCR,
91,2.2576938397406718,0.41322451586567377,0.58677548413432623,0.19567545505428025,21260998,GCR,
92,11.95598036796466,0.20427642277482672,0.79572357722517328,0.08146010282267635,21260999,GCR,
93,10.070813410101234,0.66884794601543884,0.33115205398456116,0.41098011684490354,21261000,GCR,
94,11.690981642038178,0.33789368195681108,0.66210631804318898,0.14987407363006675,21261001,GCR,
95,12.270810898702365,0.54099771759313886,0.45900228240686114,0.28935178637550801,21261002,GCR,
96,13.032014820107214,0.45223028529870718,0.54776971470129276,0.22191218582884348,21261003,GCR,
97,6.5411405124038522,0.12507188653888218,0.87492811346111776,0.047059160977547622,21261004,GCR,
98,13.641117517840778,0.49701417495426281,0.50298582504573719,0.25448418634774894,21261005,GCR,
99,1.0852640397227258,0.28352852503822179,0.71647147496177821,0.12026533634785,21261006,GCR,
100,14.007455786004954,0.66030067049200536,0.33969932950799464,0.40173050978582625,21261007,GCR,
101,4.0751882997368325,0.013045419623993736,0.98695458037600625,0.0045454119615704518,21261008,GCR,
102,6.7151683371283708,0.37173332307597207,0.62826667692402793,0.16971024460265402,21261009,GCR,
103,3.8863070449234263,0.14245679435613445,0.85754320564386555,0.054273003335965971,21261010,GCR,
104,6.1165217176066218,0.057462805210915562,0.94253719478908449,0.020626595120737088,21261011,GCR,
105,3.8022555106572171,0.32548266183764624,0.67451733816235371,0.14287882708027469,21261012,GCR,
106,8.7125780585501698,0.33270550858308484,0.66729449141691521,0.14693218017077025,21261013,GCR,
107,12.78720153772568,0.68827523996271933,0.31172476003728067,0.43270432224353295,21261014,GCR,
108,12.872417454610099,0.26108856226049271,0.73891143773950729,0.10878496438194193,21261015,GCR,
109,6.2133990805657975,0.20977474833936766,0.79022525166063229,0.084001666187078897,21261016,GCR,
110,4.7594434243859673,0.11117358899984152,0.88882641100015847,0.041419438269862482,21261017,GCR,
111,10.716373388316093,0.48256340431782491,0.51743659568217515,0.24366890432692578,21261018,GCR,
112,13.866937364911561,0.043019794805929129,0.9569802051940709,0.015291981564351525,21261019,GCR,
113,7.2233533881647576,0.4731040542263461,0.52689594577365395,0.23674981259269207,21261020,GCR,
114,7.7275231970487015,0.50843181836697615,0.49156818163302385,0.26324626371633597,21261021,GCR,
115,13.705052453798254,0.26829798696954388,0.73170201303045612,0.11242873159097561,21261022,GCR,
116,5.0223258166573501,0.61757300388606273,0.38242699611393727,0.35809667995139471,21261023,GCR,
117,14.407635810293874,0.48591996380756386,0.51408003619243614,0.246154278671606,21261024,GCR,
118,1.5294072083235171,0.46894808737291338,0.53105191262708662,0.23374899824746959,21261025,GCR,
119,14.69726983522747,0.55850850334874635,0.44149149665125365,0.30411402129819232,21261026,GCR,
120,3.6440914747684259,0.45007502046538439,0.54992497953461561,0.2204129037647557,21261027,GCR,
121,1.927197457767382,0.67105589621124451,0.32894410378875549,0.41339949088196704,21261028,GCR,
122,1.1965011544800621,0.0046458532805288468,0.9953541467194712,0.0016098264903011965,21261029,GCR,
123,11.994639975625519,0.24088761120570132,0.75911238879429865,0.09879252436514889,21261030,GCR,
124,11.833785665484339,0.34904490674037714,0.65095509325962286,0.15628489690115954,21261031,GCR,
125,5.2529695778661667,0.65074900823428483,0.34925099176571517,0.39160729657221521,21261032,GCR,
126,4.4611831071621886,0.16590044797747217,0.83409955202252783,0.064292552530209865,21261033,GCR,
127,4.9744996903804548,0.2766320195642209,0.7233679804357791,0.1166932242620948,21261034,GCR,
128,14.676964156437618,0.11860950446870212,0.88139049553129789,0.044422984733268223,21261035,GCR,
129,4.7966293947179039,0.64850866147616237,0.35149133852383763,0.3892647357650646,21261036,GCR,
130,7.2106667458574787,0.083567396009992426,0.91643260399000759,0.03053918952365001,21261037,GCR,
131,13.088269440205359,0.36925148884012376,0.63074851115987629,0.1682160621489911,21261038,GCR,
132,4.5269563766849066,0.5152605591830568,0.4847394408169432,0.26858118351764954,21261039,GCR,
133,13.753758899260488,0.4391422085828256,0.5608577914171744,0.21289906882765458,21261040,GCR,
134,5.1753465920922661,0.50396929539834867,0.49603070460165133,0.25979838941693573,21261041,GCR,
135,5.449032340638059,0.012573709776180372,0.98742629022381967,0.00437969032966469,21261042,GCR,
136,6.6551434955279536,0.29819630120054591,0.70180369879945403,0.12799589469034398,21261043,GCR,
137,9.8029606089068739,0.66959541029979219,0.33040458970020781,0.41179776123434408,21261044,GCR,
138,12.862084983405678,0.19330079798271851,0.80669920201728151,0.076449325950649155,21261045,GCR,
139,2.6308415809220165,0.67901690107176227,0.32098309892823773,0.42222732097645466,21261046,GCR,
140,9.2944879391657018,0.2932685804940251,0.70673141950597484,0.12537827992350184,21261047,GCR,
141,14.662429459130273,0.02643237060258366,0.97356762939741637,0.009291944246379788,21261048,GCR,
142,2.4748497557232785,0.033409643348977551,0.96659035665102244,0.011799547191101864,21261049,GCR,
143,6.1901514718049953,0.56690269657812609,0.43309730342187391,0.31138141811595732,21261050,GCR,
144,9.4408116093435233,0.1786914559361871,0.82130854406381293,0.069906112007079038,21261051,GCR,
145,5.609250958032872,0.61308934556472594,0.38691065443527406,0.35375426318501335,21261052,GCR,
146,1.2598676709699803,0.17953037027233759,0.82046962972766235,0.070278006349938874,21261053,GCR,
147,7.571066585122046,0.18147308874809118,0.8185269112519088,0.071141001206024235,21261054,GCR,
148,10.752612517780447,0.69701533102178503,0.30298466897821497,0.44280913746185324,21261055,GCR,
149,5.9667920601627564,0.43632105494484097,0.56367894505515903,0.21098459696939501,21261056,GCR,
150,12.236387501047622,0.69491029450256181,0.30508970549743819,0.4403560210385476,21261057,GCR,
151,1.4672698182609278,0.59460804021665792,0.40539195978334208,0.33629563570560267,21261058,GCR,
152,11.629026791975546,0.53438566414593369,0.46561433585406631,0.28391294276347256,21261059,GCR,
153,5.7387492795364707,0.6932931642738861,0.3067068357261139,0.43847989485702965,21261060,GCR,
154,13.278126405386592,0.55126829927734555,0.44873170072265445,0.2979460664311448,21261061,GCR,
155,11.794211739450663,0.061940956568921755,0.93805904343107827,0.022301977913486638,21261062,GCR,
156,13.612724853004959,0.029378263885792261,0.97062173611420777,0.010347837599292158,21261063,GCR,
157,10.629546939046413,0.12266173816571596,0.87733826183428398,0.046073162473709101,21261064,GCR,
158,4.000406323945489,0.39280132934169132,0.60719867065830868,0.18265736966945451,21261065,GCR,
159,4.3145407604451513,0.40800988124616544,0.59199011875383456,0.19230641376884386,21261066,GCR,
160,10.545734734862307,0.22053139628051532,0.77946860371948468,0.089035679812592861,21261067,GCR,
161,9.219914109450734,0.20515885188948627,0.79484114811051376,0.081866576095568813,21261068,GCR,
162,1.1144997497882407,0.017780917277752887,0.98221908272224712,0.0062148294828873636,21261069,GCR,
163,12.956631264960734,0.059539164564145521,0.94046083543585446,0.021402139735060863,21261070,GCR,
164,8.0986239909624409,0.10540270907539144,0.8945972909246086,0.039110083403189486,21261071,GCR,
165,9.5826411804299703,0.67331716139063502,0.32668283860936498,0.41589024510098871,21261072,GCR,
166,4.9322589726385759,0.55007864669874262,0.44992135330125738,0.29694133555919144,21261073,GCR,
167,4.725978852395575,0.090564124070862964,0.90943587592913699,0.033257221029893036,21261074,GCR,
168,7.7498554970508424,0.47667396384422622,0.52332603615577378,0.23934641091325609,21261075,GCR,
169,8.8461232504115017,0.63909103270937806,0.36090896729062194,0.37954661404913803,21261076,GCR,
170,12.306101365489109,0.64260409544440678,0.35739590455559322,0.3831475881552675,21261077,GCR,
171,13.778237430223449,0.39136919156877642,0.60863080843122352,0.18176205699563916,21261078,GCR,
172,10.241673066747182,0.68522096848871672,0.31477903151128328,0.4292225711650976,21261079,GCR,
173,6.8406245934166581,0.019321882783245495,0.98067811721675446,0.006760330475463437,21261080,GCR,
174,13.394656157457709,0.43426376939385514,0.56573623060614486,0.20959472436828816,21261081,GCR,
175,8.4714771145155048,0.052551959498913399,0.94744804050108655,0.01880102426255216,21261082,GCR,
176,5.5460021369214942,0.3633781765083498,0.6366218234916502,0.16470542095809398,21261083,GCR,
177,12.020829629903051,0.32474816283264701,0.67525183716735304,0.14246936366986071,21261084,GCR,
178,1.7051598820675795,0.016696466036457795,0.9833035339635422,0.0058316012996740404,21261085,GCR,
179,2.8918831247291434,0.52628198109624924,0.47371801890375076,0.27734508261325369,21261086,GCR,
180,13.927205920731767,0.49590679929561027,0.50409320070438968,0.2536446842434873,21261087,GCR,
181,7.8900985518927094,0.041943773346254952,0.95805622665374501,0.014898697581477683,21261088,GCR,
182,11.071567139418073,0.29023595386272089,0.70976404613727917,0.12377770496376736,21261089,GCR,
183,7.1495885042575473,0.21141792657825492,0.78858207342174502,0.08476533477542543,21261090,GCR,
184,10.488020649596443,0.33580696317258107,0.66419303682741893,0.14868774521482836,21261091,GCR,
185,8.4836132804635405,0.13062806633681592,0.8693719336631841,0.049345170386606838,21261092,GCR,
186,3.073768933992767,0.34709607801175102,0.65290392198824898,0.1551557856488556,21261093,GCR,
187,2.3155369395601726,0.34562036039770017,0.65437963960229983,0.15430326205600894,21261094,GCR,
188,10.074183810926019,0.62379247645710845,0.37620752354289155,0.36419154884272215,21261095,GCR,
189,5.1319877506339893,0.47142227552215837,0.52857772447784157,0.23553264070547844,21261096,GCR,
190,12.530550141384065,0.40163641188316507,0.59836358811683499,0.18823105105453897,21261097,GCR,
191,5.4589064812672374,0.6579398594390139,0.3420601405609861,0.39920774848413659,21261098,GCR,
192,1.4272454685484401,0.66429886749639144,0.33570113250360856,0.40603444495626112,21261099,GCR,
193,1.8629424815168072,0.38047929607515507,0.61952070392484493,0.17502726672748062,21261100,GCR,
194,10.014780542778762,0.32642090665930701,0.67357909334069299,0.14340260157372295,21261101,GCR,
195,9.4672839081982296,0.41757056826854255,0.58242943173145745,0.19850750805662282,21261102,GCR,
196,14.508912286795363,0.10351602087600442,0.89648397912399558,0.038359139531472762,21261103,GCR,
197,14.280101283686527,0.12895521175961694,0.87104478824038312,0.048654987951109278,21261104,GCR,
198,3.316599300560497,0.69245396178903851,0.30754603821096149,0.43750915054882583,21261105,GCR,
199,7.7762402516340341,0.24553576180784417,0.7544642381921558,0.10106385309320295,21261106,GCR,
200,9.4243469803161535,0.26015672076221502,0.73984327923778492,0.1083170204517595,21261107,GCR,
201,5.2207866264635747,0.10370104622853789,0.89629895377146207,0.038432695738372803,21261108,GCR,
202,13.969359206067127,0.3009764942105016,0.69902350578949846,0.12948201750805688,21261109,GCR,
203,5.1002602010940032,0.3077198683225284,0.6922801316774716,0.13311475383479851,21261110,GCR,
204,7.9370051192848798,0.27086196870848284,0.72913803129151722,0.11373468843178167,21261111,GCR,
205,5.3346028227477458,0.2510390474155243,0.7489609525844757,0.10377442731985027,21261112,GCR,
206,2.0909362926535451,0.49415543618517294,0.50584456381482701,0.25232064700224255,21261113,GCR,
207,9.8678996116079762,0.38627070720416384,0.61372929279583621,0.17859293273270821,21261114,GCR,
208,4.3360693445016993,0.32092332196397855,0.67907667803602145,0.14034517326200541,21261115,GCR,
209,4.3723179798899796,0.2803716886629255,0.7196283113370745,0.1186253202430034,21261116,GCR,
210,4.695725377979425,0.075264886204008424,0.9247351137959916,0.027347870449817246,21261117,GCR,
211,11.317484499309446,0.1892737802985103,0.81072621970148973,0.074631450743272362,21261118,GCR,
212,1.7954598066381224,0.19833628284207105,0.80166371715792895,0.078737938457498921,21261119,GCR,
213,1.7769936744751869,0.086996721670410976,0.91300327832958905,0.031868087272893572,21261120,GCR,
214,6.5564188268613224,0.2312048591369873,0.7687951408630127,0.094113323679984776,21261121,GCR,
215,3.3771061519445138,0.55467610841183834,0.44532389158816166,0.30083775734839213,21261122,GCR,
216,2.81805264718537,0.41530892626960375,0.5846910737303963,0.19703097475555328,21261123,GCR,
217,7.9887707733488282,0.095109449377358921,0.90489055062264112,0.035037177023446414,21261124,GCR,
218,9.9339794850617995,0.093218353474572316,0.9067816465254277,0.034295250940064685,21261125,GCR,
219,7.6061890972367969,0.58283273847792094,0.41716726152207906,0.32552810453180436,21261126,GCR,
220,12.162628704258882,0.59696087791616403,0.40303912208383597,0.33847976504692306,21261127,GCR,
221,4.4253373139704433,0.65524085718249181,0.34475914281750819,0.39634032136662589,21261128,GCR,
222,14.367887030892359,0.16430029667079232,0.83569970332920773,0.063597710022125664,21261129,GCR,
223,3.0171214171922625,0.28934739506295382,0.71065260493704618,0.12331022179652035,21261130,GCR,
224,13.562693204069342,0.40500384315395532,0.59499615684604468,0.19037850963548625,21261131,GCR,
225,12.909964349531558,0.38313946571395346,0.61686053428604648,0.17666060419459401,21261132,GCR,
226,7.1618367617282015,0.030831254926402971,0.96916874507359707,0.010870162001620616,21261133,GCR,
227,13.936150790565677,0.24962420435609445,0.75037579564390555,0.10307533507254081,21261134,GCR,
228,7.4727377963643153,0.34313909672105281,0.65686090327894719,0.15287462146227132,21261135,GCR,
229,13.135211106280392,0.47893282037762208,0.52106717962237792,0.24099853639979704,21261136,GCR,
230,10.980568526175894,0.30614532600944233,0.69385467399055767,0.13226294013754425,21261137,GCR,
231,12.045453209395907,0.35817445105654916,0.64182554894345079,0.16162446832750607,21261138,GCR,
232,14.468778560441757,0.3511744018836806,0.64882559811631935,0.15752295908361505,21261139,GCR,
233,7.8786780714446909,0.38762491232665136,0.61237508767334869,0.17943191745443671,21261140,GCR,
234,11.868779256736588,0.30975882698741269,0.69024117301258725,0.13422108518786521,21261141,GCR,
235,14.332328235456941,0.19050764547372123,0.80949235452627877,0.07518727843308784,21261142,GCR,
236,3.6100883376170496,0.51155872819951209,0.48844127180048791,0.26568024766315018,21261143,GCR,
237,3.3324858009709248,0.27881001599248967,0.72118998400751033,0.11781707676134526,21261144,GCR,
238,6.42754266944889,0.082277860465175587,0.9177221395348244,0.030041112999406372,21261145,GCR,
239,5.155776464661912,0.038535157348238057,0.96146484265176191,0.013656606003999556,21261146,GCR,
240,11.1378502328315,0.19273685893762726,0.80726314106237274,0.07619409238358299,21261147,GCR,
241,12.142073257918732,0.39440078033282056,0.60559921966717944,0.18365995416100428,21261148,GCR,
242,3.9910075071017284,0.2668053265850876,0.7331946734149124,0.11167089513427751,21261149,GCR,
243,4.665034918148427,0.22872908369058509,0.77127091630941491,0.092928100426743279,21261150,GCR,
244,2.3331421229923697,0.11727979606876145,0.88272020393123851,0.043883558112152811,21261151,GCR,
245,7.8071505220789437,0.31921626799513392,0.68078373200486608,0.13940147124434496,21261152,GCR,
246,8.3728117573596101,0.069850356398464319,0.93014964360153574,0.025286214756897608,21261153,GCR,
247,6.2492650679313879,0.50442025825032222,0.49557974174967778,0.26014545052483529,21261154,GCR,
248,6.5868986694507683,0.48556395708601791,0.51443604291398204,0.24588991352057299,21261155,GCR,
249,9.0822852443891069,0.1079468192976399,0.89205318070236006,0.040125855875176503,21261156,GCR,
250,5.8148517073070671,0.63832765789456813,0.36167234210543187,0.37876789855503668,21261157,GCR,
251,8.5684673858075904,0.55603941195275297,0.44396058804724703,0.3020002662425792,21261158,GCR,
252,1.8787229381538428,0.60213855001922678,0.39786144998077322,0.34332527869743257,21261159,GCR,
253,11.513615083943955,0.099889674693065075,0.90011032530693491,0.036921345880366441,21261160,GCR,
254,14.735919732106691,0.58409161953733724,0.41590838046266276,0.3266664179464368,21261161,GCR,
255,2.6790155405281384,0.23325191934899323,0.76674808065100675,0.09509673279592154,21261162,GCR,
256,3.2858608074838971,0.45484728319327022,0.54515271680672983,0.22374076379007785,21261163,GCR,
257,12.606616850466498,0.033957429392630162,0.96604257060736987,0.011997410962611527,21261164,GCR,
258,11.915843427064571,0.35560760040140976,0.64439239959859029,0.16011479623276742,21261165,GCR,
259,5.3903999360455108,0.47333927254162261,0.52666072745837744,0.23692035918303031,21261166,GCR,
260,8.2234595559947437,0.61388553793291867,0.38611446206708133,0.35452226301336404,21261167,GCR,
261,8.3622775747603377,0.035988116978596517,0.9640118830214035,0.012732175925656347,21261168,GCR,
262,6.1574423504658498,0.17274660561763691,0.82725339438236312,0.067283927856942094,21261169,GCR,
263,3.9430643198647979,0.19951617739665248,0.80048382260334749,0.079276706265473437,21261170,GCR,
264,13.484951431209332,0.3764924934612725,0.62350750653872744,0.17259351288153718,21261171,GCR,
265,14.173191328220351,0.32771407620168463,0.67228592379831542,0.14412585486675969,21261172,GCR,
266,6.3484045034651793,0.53794782683395848,0.46205217316604152,0.28683402470908453,21261173,GCR,
267,5.3100447571146825,0.12435568029798878,0.87564431970201118,0.04676580532654858,21261174,GCR,
268,5.0422817625381331,0.014576221856948316,0.98542377814305171,0.0050839268238622882,21261175,GCR,
269,9.3185067210075978,0.51452478748227315,0.48547521251772685,0.2680029089968749,21261176,GCR,
270,12.360259697388354,0.15803195856862076,0.84196804143137927,0.060891411195817376,21261177,GCR,
271,9.5469439603466899,0.51953066992417829,0.48046933007582171,0.27195390923927865,21261178,GCR,
272,12.375601280376802,0.62137424467879676,0.37862575532120324,0.36181182668570644,21261179,GCR,
273,13.890718710990159,0.17654103707605578,0.82345896292394416,0.068954931010977244,21261180,GCR,
274,8.798612710797336,0.20294528229067382,0.79705471770932612,0.0808479641484596,21261181,GCR,
275,13.536398258521118,0.68927840836679632,0.31072159163320368,0.43385342900565221,21261182,GCR,
276,5.9244795794907112,0.65891009095081443,0.34108990904918557,0.40024287797761199,21261183,GCR,
277,14.412558572056525,0.64241754325452849,0.35758245674547151,0.38295564919618152,21261184,GCR,
278,2.1357809972547028,0.42609152341753698,0.57390847658246302,0.2041249370855103,21261185,GCR,
279,5.9500567147098629,0.36006655319178993,0.63993344680821007,0.16274154199643315,21261186,GCR,
280,4.4111759309703995,0.095762336756758659,0.9042376632432414,0.035293776757221042,21261187,GCR,
281,6.9909490100179834,0.54180043800221689,0.45819956199778311,0.29001704160151165,21261188,GCR,
282,10.113240969357344,0.43366559195608873,0.56633440804391122,0.20919158509269195,21261189,GCR,
283,12.112212385360799,0.59634311971070308,0.40365688028929692,0.33790523445533766,21261190,GCR,
284,12.752528034389826,0.31102072379340673,0.68897927620659327,0.13490764315604178,21261191,GCR,
285,13.733044001082106,0.66228472278222517,0.33771527721777483,0.40386131030013922,21261192,GCR,
286,13.488213622207134,0.25679624998617478,0.74320375001382522,0.10663518799904421,21261193,GCR,
287,8.6687311788745767,0.28232321229249008,0.71767678770750987,0.11963818008949631,21261194,GCR,
288,12.180290292137977,0.60007760094628093,0.39992239905371907,0.34139006397879945,21261195,GCR,
289,10.641791851090529,0.44143351138083098,0.55856648861916902,0.21446129452676341,21261196,GCR,
290,12.839259293105108,0.36498807523607768,0.63501192476392232,0.16566417370433947,21261197,GCR,
291,5.405625125764006,0.049684558682143595,0.95031544131785639,0.017740698375692043,21261198,GCR,
292,10.19783317409618,0.0012310126873653581,0.99876898731263464,0.00042560185866003203,21261199,GCR,
293,7.4427092525123495,0.17495911564464248,0.8250408843553575,0.068257140326030794,21261200,GCR,
294,6.3829678768379416,0.48959148190087437,0.51040851809912557,0.24889126870849224,21261201,GCR,
295,2.9944339483181448,0.4489613607961539,0.5510386392038461,0.21964054827051946,21261202,GCR,
296,9.0134828720659463,0.24273335614022837,0.7572666438597716,0.09969248466366655,21261203,GCR,
297,13.79704672524538,0.10679845867316472,0.89320154132683527,0.039666906077234075,21261204,GCR,
